$/MWh,datetime
69.94,2023-04-12 17:30:00
70.94,2023-04-12 18:00:00
83.5,2023-04-12 18:30:00
80.17,2023-04-12 19:00:00
82.83,2023-04-12 19:30:00
95.26,2023-04-12 20:00:00
94.36,2023-04-12 20:30:00
101.05,2023-04-12 21:00:00
79.44,2023-04-12 21:30:00
109.41,2023-04-12 22:00:00
85.86,2023-04-12 22:30:00
89.9,2023-04-12 23:00:00
70.28,2023-04-12 23:30:00
88.23,2023-04-13 00:00:00
82.72,2023-04-13 00:30:00
79.72,2023-04-13 01:00:00
70.39,2023-04-13 01:30:00
71.37,2023-04-13 02:00:00
68.46,2023-04-13 02:30:00
57.98,2023-04-13 03:00:00
52.98,2023-04-13 03:30:00
65.56,2023-04-13 04:00:00
63.52,2023-04-13 04:30:00
74.33,2023-04-13 05:00:00
64.28,2023-04-13 05:30:00
58.96,2023-04-13 06:00:00
67.31,2023-04-13 06:30:00
44.81,2023-04-13 07:00:00
60.87,2023-04-13 07:30:00
59.29,2023-04-13 08:00:00
54.3,2023-04-13 08:30:00
53.86,2023-04-13 09:00:00
53.78,2023-04-13 09:30:00
53.76,2023-04-13 10:00:00
53.77,2023-04-13 10:30:00
53.28,2023-04-13 11:00:00
53.19,2023-04-13 11:30:00
53.19,2023-04-13 12:00:00
53.2,2023-04-13 12:30:00
53.24,2023-04-13 13:00:00
53.19,2023-04-13 13:30:00
52.92,2023-04-13 14:00:00
52.83,2023-04-13 14:30:00
52.86,2023-04-13 15:00:00
52.86,2023-04-13 15:30:00
53.06,2023-04-13 16:00:00
53.23,2023-04-13 16:30:00
54.96,2023-04-13 17:00:00
67.58,2023-04-13 17:30:00
79.15,2023-04-13 18:00:00
103.98,2023-04-13 18:30:00
91.13,2023-04-13 19:00:00
73.5,2023-04-13 19:30:00
62.15,2023-04-13 20:00:00
53.23,2023-04-13 20:30:00
64.3,2023-04-13 21:00:00
42.27,2023-04-13 21:30:00
18.46,2023-04-13 22:00:00
48.21,2023-04-13 22:30:00
53.78,2023-04-13 23:00:00
61.39,2023-04-13 23:30:00
64.17,2023-04-14 00:00:00
56.29,2023-04-14 00:30:00
54.53,2023-04-14 01:00:00
53.39,2023-04-14 01:30:00
53.22,2023-04-14 02:00:00
53.11,2023-04-14 02:30:00
53.15,2023-04-14 03:00:00
51.08,2023-04-14 03:30:00
41.83,2023-04-14 04:00:00
34.75,2023-04-14 04:30:00
45.15,2023-04-14 05:00:00
51.74,2023-04-14 05:30:00
64.5,2023-04-14 06:00:00
51.99,2023-04-14 06:30:00
42.26,2023-04-14 07:00:00
53.63,2023-04-14 07:30:00
53.01,2023-04-14 08:00:00
53.7,2023-04-14 08:30:00
53.61,2023-04-14 09:00:00
49.41,2023-04-14 09:30:00
40.2,2023-04-14 10:00:00
29.63,2023-04-14 10:30:00
14.86,2023-04-14 11:00:00
11.01,2023-04-14 11:30:00
31.36,2023-04-14 12:00:00
48.17,2023-04-14 12:30:00
50.42,2023-04-14 13:00:00
27.51,2023-04-14 13:30:00
3.48,2023-04-14 14:00:00
2.44,2023-04-14 14:30:00
0.98,2023-04-14 15:00:00
4.37,2023-04-14 15:30:00
5.71,2023-04-14 16:00:00
8.91,2023-04-14 16:30:00
52.99,2023-04-14 17:00:00
63.64,2023-04-14 17:30:00
95.54,2023-04-14 18:00:00
102.82,2023-04-14 18:30:00
70.6,2023-04-14 19:00:00
60.13,2023-04-14 19:30:00
50.27,2023-04-14 20:00:00
52.58,2023-04-14 20:30:00
50.41,2023-04-14 21:00:00
50.03,2023-04-14 21:30:00
20.43,2023-04-14 22:00:00
49.08,2023-04-14 22:30:00
52.35,2023-04-14 23:00:00
55.61,2023-04-14 23:30:00
56.88,2023-04-15 00:00:00
43.12,2023-04-15 00:30:00
43.51,2023-04-15 01:00:00
30.86,2023-04-15 01:30:00
28.55,2023-04-15 02:00:00
2.9,2023-04-15 02:30:00
30.3,2023-04-15 03:00:00
45.87,2023-04-15 03:30:00
41.89,2023-04-15 04:00:00
47.19,2023-04-15 04:30:00
49.01,2023-04-15 05:00:00
50.07,2023-04-15 05:30:00
43.53,2023-04-15 06:00:00
24.41,2023-04-15 06:30:00
39.13,2023-04-15 07:00:00
35.42,2023-04-15 07:30:00
46.76,2023-04-15 08:00:00
52.5,2023-04-15 08:30:00
53.25,2023-04-15 09:00:00
53.25,2023-04-15 09:30:00
45.87,2023-04-15 10:00:00
53.14,2023-04-15 10:30:00
52.12,2023-04-15 11:00:00
52.76,2023-04-15 11:30:00
45.07,2023-04-15 12:00:00
10.36,2023-04-15 12:30:00
52.45,2023-04-15 13:00:00
51.84,2023-04-15 13:30:00
20.22,2023-04-15 14:00:00
6.32,2023-04-15 14:30:00
8.85,2023-04-15 15:00:00
22.68,2023-04-15 15:30:00
50.12,2023-04-15 16:00:00
47.78,2023-04-15 16:30:00
60.01,2023-04-15 17:00:00
58.31,2023-04-15 17:30:00
86.98,2023-04-15 18:00:00
91.38,2023-04-15 18:30:00
69.71,2023-04-15 19:00:00
63.71,2023-04-15 19:30:00
60.27,2023-04-15 20:00:00
56.21,2023-04-15 20:30:00
91.44,2023-04-15 21:00:00
105.2,2023-04-15 21:30:00
82.1,2023-04-15 22:00:00
61.09,2023-04-15 22:30:00
58.45,2023-04-15 23:00:00
40.61,2023-04-15 23:30:00
61.35,2023-04-16 00:00:00
59.09,2023-04-16 00:30:00
67.79,2023-04-16 01:00:00
83.91,2023-04-16 01:30:00
61.36,2023-04-16 02:00:00
54.44,2023-04-16 02:30:00
54.92,2023-04-16 03:00:00
63.43,2023-04-16 03:30:00
63.6,2023-04-16 04:00:00
61.93,2023-04-16 04:30:00
61.08,2023-04-16 05:00:00
71.33,2023-04-16 05:30:00
72.13,2023-04-16 06:00:00
44.33,2023-04-16 06:30:00
26.0,2023-04-16 07:00:00
32.87,2023-04-16 07:30:00
51.91,2023-04-16 08:00:00
51.95,2023-04-16 08:30:00
52.03,2023-04-16 09:00:00
47.05,2023-04-16 09:30:00
52.67,2023-04-16 10:00:00
30.9,2023-04-16 10:30:00
34.52,2023-04-16 11:00:00
6.88,2023-04-16 11:30:00
23.36,2023-04-16 12:00:00
6.19,2023-04-16 12:30:00
19.59,2023-04-16 13:00:00
16.26,2023-04-16 13:30:00
7.24,2023-04-16 14:00:00
40.85,2023-04-16 14:30:00
51.67,2023-04-16 15:00:00
52.68,2023-04-16 15:30:00
44.57,2023-04-16 16:00:00
53.1,2023-04-16 16:30:00
54.38,2023-04-16 17:00:00
75.78,2023-04-16 17:30:00
93.82,2023-04-16 18:00:00
91.76,2023-04-16 18:30:00
65.66,2023-04-16 19:00:00
59.88,2023-04-16 19:30:00
52.82,2023-04-16 20:00:00
53.23,2023-04-16 20:30:00
52.52,2023-04-16 21:00:00
30.08,2023-04-16 21:30:00
23.01,2023-04-16 22:00:00
30.86,2023-04-16 22:30:00
44.45,2023-04-16 23:00:00
28.74,2023-04-16 23:30:00
22.03,2023-04-17 00:00:00
1.97,2023-04-17 00:30:00
0.49,2023-04-17 01:00:00
52.73,2023-04-17 01:30:00
37.97,2023-04-17 02:00:00
23.46,2023-04-17 02:30:00
16.27,2023-04-17 03:00:00
50.46,2023-04-17 03:30:00
53.75,2023-04-17 04:00:00
58.23,2023-04-17 04:30:00
83.93,2023-04-17 05:00:00
63.54,2023-04-17 05:30:00
109.32,2023-04-17 06:00:00
78.43,2023-04-17 06:30:00
69.53,2023-04-17 07:00:00
55.32,2023-04-17 07:30:00
72.34,2023-04-17 08:00:00
75.35,2023-04-17 08:30:00
72.79,2023-04-17 09:00:00
70.53,2023-04-17 09:30:00
67.44,2023-04-17 10:00:00
76.19,2023-04-17 10:30:00
74.17,2023-04-17 11:00:00
62.27,2023-04-17 11:30:00
64.37,2023-04-17 12:00:00
53.19,2023-04-17 12:30:00
53.19,2023-04-17 13:00:00
52.47,2023-04-17 13:30:00
39.75,2023-04-17 14:00:00
69.52,2023-04-17 14:30:00
63.52,2023-04-17 15:00:00
73.13,2023-04-17 15:30:00
74.97,2023-04-17 16:00:00
80.1,2023-04-17 16:30:00
83.76,2023-04-17 17:00:00
86.38,2023-04-17 17:30:00
98.82,2023-04-17 18:00:00
106.53,2023-04-17 18:30:00
87.71,2023-04-17 19:00:00
84.87,2023-04-17 19:30:00
87.65,2023-04-17 20:00:00
82.76,2023-04-17 20:30:00
91.84,2023-04-17 21:00:00
94.22,2023-04-17 21:30:00
68.5,2023-04-17 22:00:00
78.93,2023-04-17 22:30:00
106.11,2023-04-17 23:00:00
167.31,2023-04-17 23:30:00
67.7,2023-04-18 00:00:00
53.16,2023-04-18 00:30:00
52.65,2023-04-18 01:00:00
52.11,2023-04-18 01:30:00
51.7,2023-04-18 02:00:00
49.75,2023-04-18 02:30:00
48.86,2023-04-18 03:00:00
48.22,2023-04-18 03:30:00
37.64,2023-04-18 04:00:00
40.18,2023-04-18 04:30:00
45.45,2023-04-18 05:00:00
56.33,2023-04-18 05:30:00
92.13,2023-04-18 06:00:00
68.76,2023-04-18 06:30:00
69.46,2023-04-18 07:00:00
119.82,2023-04-18 07:30:00
135.73,2023-04-18 08:00:00
120.83,2023-04-18 08:30:00
97.42,2023-04-18 09:00:00
94.32,2023-04-18 09:30:00
85.81,2023-04-18 10:00:00
48.49,2023-04-18 10:30:00
42.1,2023-04-18 11:00:00
47.76,2023-04-18 11:30:00
2.69,2023-04-18 12:00:00
5.74,2023-04-18 12:30:00
47.71,2023-04-18 13:00:00
17.6,2023-04-18 13:30:00
54.29,2023-04-18 14:00:00
57.38,2023-04-18 14:30:00
52.02,2023-04-18 15:00:00
53.07,2023-04-18 15:30:00
53.18,2023-04-18 16:00:00
56.0,2023-04-18 16:30:00
79.7,2023-04-18 17:00:00
106.94,2023-04-18 17:30:00
159.85,2023-04-18 18:00:00
145.01,2023-04-18 18:30:00
96.83,2023-04-18 19:00:00
84.03,2023-04-18 19:30:00
93.15,2023-04-18 20:00:00
85.61,2023-04-18 20:30:00
78.45,2023-04-18 21:00:00
67.49,2023-04-18 21:30:00
52.89,2023-04-18 22:00:00
53.1,2023-04-18 22:30:00
61.4,2023-04-18 23:00:00
80.56,2023-04-18 23:30:00
62.24,2023-04-19 00:00:00
53.54,2023-04-19 00:30:00
50.62,2023-04-19 01:00:00
65.31,2023-04-19 01:30:00
54.54,2023-04-19 02:00:00
53.95,2023-04-19 02:30:00
54.68,2023-04-19 03:00:00
55.0,2023-04-19 03:30:00
55.61,2023-04-19 04:00:00
67.99,2023-04-19 04:30:00
88.81,2023-04-19 05:00:00
89.58,2023-04-19 05:30:00
57.33,2023-04-19 06:00:00
71.87,2023-04-19 06:30:00
52.97,2023-04-19 07:00:00
44.28,2023-04-19 07:30:00
53.24,2023-04-19 08:00:00
19.08,2023-04-19 08:30:00
2.11,2023-04-19 09:00:00
2.87,2023-04-19 09:30:00
2.86,2023-04-19 10:00:00
3.26,2023-04-19 10:30:00
53.03,2023-04-19 11:00:00
28.42,2023-04-19 11:30:00
67.92,2023-04-19 12:00:00
77.25,2023-04-19 12:30:00
110.66,2023-04-19 13:00:00
97.11,2023-04-19 13:30:00
89.33,2023-04-19 14:00:00
52.33,2023-04-19 14:30:00
51.87,2023-04-19 15:00:00
0.8,2023-04-19 15:30:00
1.77,2023-04-19 16:00:00
53.05,2023-04-19 16:30:00
88.24,2023-04-19 17:00:00
137.81,2023-04-19 17:30:00
171.28,2023-04-19 18:00:00
200.79,2023-04-19 18:30:00
103.3,2023-04-19 19:00:00
100.1,2023-04-19 19:30:00
88.54,2023-04-19 20:00:00
76.71,2023-04-19 20:30:00
83.69,2023-04-19 21:00:00
73.93,2023-04-19 21:30:00
74.03,2023-04-19 22:00:00
52.89,2023-04-19 22:30:00
83.38,2023-04-19 23:00:00
77.45,2023-04-19 23:30:00
114.35,2023-04-20 00:00:00
111.09,2023-04-20 00:30:00
84.59,2023-04-20 01:00:00
123.83,2023-04-20 01:30:00
94.85,2023-04-20 02:00:00
94.24,2023-04-20 02:30:00
69.48,2023-04-20 03:00:00
68.11,2023-04-20 03:30:00
68.12,2023-04-20 04:00:00
60.6,2023-04-20 04:30:00
73.96,2023-04-20 05:00:00
65.34,2023-04-20 05:30:00
58.78,2023-04-20 06:00:00
67.18,2023-04-20 06:30:00
0.03,2023-04-20 07:00:00
24.63,2023-04-20 07:30:00
37.81,2023-04-20 08:00:00
43.52,2023-04-20 08:30:00
67.62,2023-04-20 09:00:00
0.74,2023-04-20 09:30:00
24.85,2023-04-20 10:00:00
0.03,2023-04-20 10:30:00
0.03,2023-04-20 11:00:00
0.03,2023-04-20 11:30:00
0.96,2023-04-20 12:00:00
0.03,2023-04-20 12:30:00
0.03,2023-04-20 13:00:00
0.03,2023-04-20 13:30:00
0.03,2023-04-20 14:00:00
0.03,2023-04-20 14:30:00
0.03,2023-04-20 15:00:00
0.03,2023-04-20 15:30:00
0.03,2023-04-20 16:00:00
41.85,2023-04-20 16:30:00
25.04,2023-04-20 17:00:00
71.76,2023-04-20 17:30:00
134.06,2023-04-20 18:00:00
147.67,2023-04-20 18:30:00
107.46,2023-04-20 19:00:00
70.75,2023-04-20 19:30:00
68.15,2023-04-20 20:00:00
67.62,2023-04-20 20:30:00
77.44,2023-04-20 21:00:00
67.82,2023-04-20 21:30:00
67.87,2023-04-20 22:00:00
84.15,2023-04-20 22:30:00
95.32,2023-04-20 23:00:00
84.47,2023-04-20 23:30:00
80.53,2023-04-21 00:00:00
67.97,2023-04-21 00:30:00
67.81,2023-04-21 01:00:00
78.59,2023-04-21 01:30:00
67.61,2023-04-21 02:00:00
67.57,2023-04-21 02:30:00
67.54,2023-04-21 03:00:00
67.6,2023-04-21 03:30:00
72.16,2023-04-21 04:00:00
68.23,2023-04-21 04:30:00
77.05,2023-04-21 05:00:00
68.1,2023-04-21 05:30:00
54.86,2023-04-21 06:00:00
6.72,2023-04-21 06:30:00
23.04,2023-04-21 07:00:00
54.98,2023-04-21 07:30:00
84.58,2023-04-21 08:00:00
103.12,2023-04-21 08:30:00
110.37,2023-04-21 09:00:00
119.68,2023-04-21 09:30:00
136.59,2023-04-21 10:00:00
107.96,2023-04-21 10:30:00
65.97,2023-04-21 11:00:00
126.89,2023-04-21 11:30:00
172.44,2023-04-21 12:00:00
171.08,2023-04-21 12:30:00
113.42,2023-04-21 13:00:00
82.45,2023-04-21 13:30:00
82.72,2023-04-21 14:00:00
78.13,2023-04-21 14:30:00
102.31,2023-04-21 15:00:00
126.11,2023-04-21 15:30:00
128.36,2023-04-21 16:00:00
77.64,2023-04-21 16:30:00
91.66,2023-04-21 17:00:00
156.88,2023-04-21 17:30:00
222.94,2023-04-21 18:00:00
193.2,2023-04-21 18:30:00
178.99,2023-04-21 19:00:00
156.06,2023-04-21 19:30:00
137.84,2023-04-21 20:00:00
117.77,2023-04-21 20:30:00
151.33,2023-04-21 21:00:00
127.08,2023-04-21 21:30:00
75.11,2023-04-21 22:00:00
110.18,2023-04-21 22:30:00
134.3,2023-04-21 23:00:00
77.23,2023-04-21 23:30:00
99.23,2023-04-22 00:00:00
121.6,2023-04-22 00:30:00
160.46,2023-04-22 01:00:00
156.29,2023-04-22 01:30:00
155.57,2023-04-22 02:00:00
114.58,2023-04-22 02:30:00
83.21,2023-04-22 03:00:00
54.78,2023-04-22 03:30:00
52.07,2023-04-22 04:00:00
47.13,2023-04-22 04:30:00
23.28,2023-04-22 05:00:00
50.24,2023-04-22 05:30:00
67.46,2023-04-22 06:00:00
47.08,2023-04-22 06:30:00
51.09,2023-04-22 07:00:00
67.89,2023-04-22 07:30:00
77.65,2023-04-22 08:00:00
91.62,2023-04-22 08:30:00
97.8,2023-04-22 09:00:00
107.24,2023-04-22 09:30:00
101.99,2023-04-22 10:00:00
93.13,2023-04-22 10:30:00
92.61,2023-04-22 11:00:00
86.97,2023-04-22 11:30:00
89.4,2023-04-22 12:00:00
68.43,2023-04-22 12:30:00
67.92,2023-04-22 13:00:00
88.85,2023-04-22 13:30:00
80.52,2023-04-22 14:00:00
67.8,2023-04-22 14:30:00
83.74,2023-04-22 15:00:00
81.87,2023-04-22 15:30:00
76.86,2023-04-22 16:00:00
69.87,2023-04-22 16:30:00
76.49,2023-04-22 17:00:00
91.41,2023-04-22 17:30:00
92.62,2023-04-22 18:00:00
95.55,2023-04-22 18:30:00
86.83,2023-04-22 19:00:00
83.64,2023-04-22 19:30:00
100.89,2023-04-22 20:00:00
91.85,2023-04-22 20:30:00
76.99,2023-04-22 21:00:00
61.99,2023-04-22 21:30:00
61.7,2023-04-22 22:00:00
68.39,2023-04-22 22:30:00
80.92,2023-04-22 23:00:00
68.77,2023-04-22 23:30:00
66.41,2023-04-23 00:00:00
45.02,2023-04-23 00:30:00
77.73,2023-04-23 01:00:00
66.24,2023-04-23 01:30:00
67.65,2023-04-23 02:00:00
66.89,2023-04-23 02:30:00
67.19,2023-04-23 03:00:00
66.97,2023-04-23 03:30:00
51.72,2023-04-23 04:00:00
61.28,2023-04-23 04:30:00
66.44,2023-04-23 05:00:00
68.47,2023-04-23 05:30:00
61.27,2023-04-23 06:00:00
63.03,2023-04-23 06:30:00
36.49,2023-04-23 07:00:00
33.21,2023-04-23 07:30:00
68.48,2023-04-23 08:00:00
78.41,2023-04-23 08:30:00
67.83,2023-04-23 09:00:00
75.26,2023-04-23 09:30:00
74.78,2023-04-23 10:00:00
81.54,2023-04-23 10:30:00
70.76,2023-04-23 11:00:00
67.79,2023-04-23 11:30:00
67.82,2023-04-23 12:00:00
70.51,2023-04-23 12:30:00
72.58,2023-04-23 13:00:00
67.76,2023-04-23 13:30:00
67.7,2023-04-23 14:00:00
53.67,2023-04-23 14:30:00
23.1,2023-04-23 15:00:00
70.71,2023-04-23 15:30:00
67.97,2023-04-23 16:00:00
55.01,2023-04-23 16:30:00
62.42,2023-04-23 17:00:00
57.71,2023-04-23 17:30:00
69.45,2023-04-23 18:00:00
44.43,2023-04-23 18:30:00
19.75,2023-04-23 19:00:00
2.83,2023-04-23 19:30:00
4.6,2023-04-23 20:00:00
15.05,2023-04-23 20:30:00
27.57,2023-04-23 21:00:00
46.84,2023-04-23 21:30:00
27.78,2023-04-23 22:00:00
22.62,2023-04-23 22:30:00
47.35,2023-04-23 23:00:00
9.05,2023-04-23 23:30:00
13.25,2023-04-24 00:00:00
11.85,2023-04-24 00:30:00
12.07,2023-04-24 01:00:00
36.9,2023-04-24 01:30:00
36.66,2023-04-24 02:00:00
59.15,2023-04-24 02:30:00
0.47,2023-04-24 03:00:00
0.35,2023-04-24 03:30:00
11.48,2023-04-24 04:00:00
68.85,2023-04-24 04:30:00
63.89,2023-04-24 05:00:00
0.58,2023-04-24 05:30:00
0.03,2023-04-24 06:00:00
0.36,2023-04-24 06:30:00
11.61,2023-04-24 07:00:00
3.81,2023-04-24 07:30:00
49.72,2023-04-24 08:00:00
56.25,2023-04-24 08:30:00
66.36,2023-04-24 09:00:00
68.71,2023-04-24 09:30:00
66.92,2023-04-24 10:00:00
53.06,2023-04-24 10:30:00
50.15,2023-04-24 11:00:00
54.3,2023-04-24 11:30:00
14.04,2023-04-24 12:00:00
31.76,2023-04-24 12:30:00
43.1,2023-04-24 13:00:00
35.71,2023-04-24 13:30:00
9.38,2023-04-24 14:00:00
1.43,2023-04-24 14:30:00
12.57,2023-04-24 15:00:00
47.36,2023-04-24 15:30:00
50.7,2023-04-24 16:00:00
41.31,2023-04-24 16:30:00
60.62,2023-04-24 17:00:00
78.35,2023-04-24 17:30:00
144.63,2023-04-24 18:00:00
94.98,2023-04-24 18:30:00
68.6,2023-04-24 19:00:00
68.82,2023-04-24 19:30:00
74.94,2023-04-24 20:00:00
176.49,2023-04-24 20:30:00
191.73,2023-04-24 21:00:00
166.73,2023-04-24 21:30:00
77.45,2023-04-24 22:00:00
72.91,2023-04-24 22:30:00
87.85,2023-04-24 23:00:00
124.73,2023-04-24 23:30:00
188.76,2023-04-25 00:00:00
175.82,2023-04-25 00:30:00
114.33,2023-04-25 01:00:00
87.59,2023-04-25 01:30:00
78.63,2023-04-25 02:00:00
77.96,2023-04-25 02:30:00
68.65,2023-04-25 03:00:00
61.62,2023-04-25 03:30:00
42.28,2023-04-25 04:00:00
43.16,2023-04-25 04:30:00
64.09,2023-04-25 05:00:00
68.57,2023-04-25 05:30:00
79.88,2023-04-25 06:00:00
67.68,2023-04-25 06:30:00
80.9,2023-04-25 07:00:00
78.4,2023-04-25 07:30:00
113.16,2023-04-25 08:00:00
124.15,2023-04-25 08:30:00
103.32,2023-04-25 09:00:00
80.58,2023-04-25 09:30:00
70.59,2023-04-25 10:00:00
66.38,2023-04-25 10:30:00
63.94,2023-04-25 11:00:00
67.67,2023-04-25 11:30:00
61.88,2023-04-25 12:00:00
54.1,2023-04-25 12:30:00
33.87,2023-04-25 13:00:00
31.59,2023-04-25 13:30:00
39.62,2023-04-25 14:00:00
63.23,2023-04-25 14:30:00
65.4,2023-04-25 15:00:00
73.51,2023-04-25 15:30:00
67.57,2023-04-25 16:00:00
72.8,2023-04-25 16:30:00
100.95,2023-04-25 17:00:00
126.77,2023-04-25 17:30:00
161.48,2023-04-25 18:00:00
118.37,2023-04-25 18:30:00
90.67,2023-04-25 19:00:00
107.72,2023-04-25 19:30:00
82.56,2023-04-25 20:00:00
98.84,2023-04-25 20:30:00
89.06,2023-04-25 21:00:00
88.35,2023-04-25 21:30:00
52.07,2023-04-25 22:00:00
1.18,2023-04-25 22:30:00
48.04,2023-04-25 23:00:00
39.9,2023-04-25 23:30:00
31.3,2023-04-26 00:00:00
46.74,2023-04-26 00:30:00
66.36,2023-04-26 01:00:00
68.14,2023-04-26 01:30:00
42.84,2023-04-26 02:00:00
40.34,2023-04-26 02:30:00
10.29,2023-04-26 03:00:00
0.02,2023-04-26 03:30:00
22.08,2023-04-26 04:00:00
50.44,2023-04-26 04:30:00
31.99,2023-04-26 05:00:00
32.1,2023-04-26 05:30:00
65.97,2023-04-26 06:00:00
54.1,2023-04-26 06:30:00
59.45,2023-04-26 07:00:00
69.8,2023-04-26 07:30:00
72.42,2023-04-26 08:00:00
66.41,2023-04-26 08:30:00
67.82,2023-04-26 09:00:00
68.35,2023-04-26 09:30:00
67.9,2023-04-26 10:00:00
42.86,2023-04-26 10:30:00
66.03,2023-04-26 11:00:00
51.24,2023-04-26 11:30:00
44.32,2023-04-26 12:00:00
44.94,2023-04-26 12:30:00
61.56,2023-04-26 13:00:00
60.04,2023-04-26 13:30:00
42.82,2023-04-26 14:00:00
34.22,2023-04-26 14:30:00
57.66,2023-04-26 15:00:00
63.9,2023-04-26 15:30:00
68.05,2023-04-26 16:00:00
70.42,2023-04-26 16:30:00
75.27,2023-04-26 17:00:00
128.88,2023-04-26 17:30:00
232.88,2023-04-26 18:00:00
171.18,2023-04-26 18:30:00
109.89,2023-04-26 19:00:00
100.56,2023-04-26 19:30:00
134.84,2023-04-26 20:00:00
121.8,2023-04-26 20:30:00
123.97,2023-04-26 21:00:00
139.15,2023-04-26 21:30:00
99.58,2023-04-26 22:00:00
108.45,2023-04-26 22:30:00
180.62,2023-04-26 23:00:00
98.36,2023-04-26 23:30:00
105.66,2023-04-27 00:00:00
88.6,2023-04-27 00:30:00
83.97,2023-04-27 01:00:00
115.11,2023-04-27 01:30:00
88.93,2023-04-27 02:00:00
86.9,2023-04-27 02:30:00
87.84,2023-04-27 03:00:00
89.11,2023-04-27 03:30:00
90.32,2023-04-27 04:00:00
96.11,2023-04-27 04:30:00
99.58,2023-04-27 05:00:00
115.66,2023-04-27 05:30:00
157.2,2023-04-27 06:00:00
185.84,2023-04-27 06:30:00
318.1,2023-04-27 07:00:00
441.27,2023-04-27 07:30:00
436.25,2023-04-27 08:00:00
145.11,2023-04-27 08:30:00
121.26,2023-04-27 09:00:00
92.32,2023-04-27 09:30:00
91.05,2023-04-27 10:00:00
82.41,2023-04-27 10:30:00
79.11,2023-04-27 11:00:00
77.69,2023-04-27 11:30:00
74.76,2023-04-27 12:00:00
63.4,2023-04-27 12:30:00
70.79,2023-04-27 13:00:00
50.32,2023-04-27 13:30:00
7.49,2023-04-27 14:00:00
6.6,2023-04-27 14:30:00
0.03,2023-04-27 15:00:00
0.03,2023-04-27 15:30:00
24.15,2023-04-27 16:00:00
75.77,2023-04-27 16:30:00
80.12,2023-04-27 17:00:00
137.63,2023-04-27 17:30:00
201.56,2023-04-27 18:00:00
203.04,2023-04-27 18:30:00
138.84,2023-04-27 19:00:00
141.49,2023-04-27 19:30:00
162.57,2023-04-27 20:00:00
177.5,2023-04-27 20:30:00
216.13,2023-04-27 21:00:00
209.09,2023-04-27 21:30:00
153.71,2023-04-27 22:00:00
180.37,2023-04-27 22:30:00
199.32,2023-04-27 23:00:00
175.66,2023-04-27 23:30:00
173.95,2023-04-28 00:00:00
155.04,2023-04-28 00:30:00
151.14,2023-04-28 01:00:00
146.16,2023-04-28 01:30:00
144.81,2023-04-28 02:00:00
99.57,2023-04-28 02:30:00
79.0,2023-04-28 03:00:00
69.94,2023-04-28 03:30:00
79.94,2023-04-28 04:00:00
67.47,2023-04-28 04:30:00
47.24,2023-04-28 05:00:00
84.09,2023-04-28 05:30:00
69.19,2023-04-28 06:00:00
75.89,2023-04-28 06:30:00
91.68,2023-04-28 07:00:00
162.29,2023-04-28 07:30:00
130.16,2023-04-28 08:00:00
85.92,2023-04-28 08:30:00
54.35,2023-04-28 09:00:00
61.67,2023-04-28 09:30:00
59.37,2023-04-28 10:00:00
69.4,2023-04-28 10:30:00
59.03,2023-04-28 11:00:00
66.68,2023-04-28 11:30:00
76.19,2023-04-28 12:00:00
70.23,2023-04-28 12:30:00
53.82,2023-04-28 13:00:00
65.79,2023-04-28 13:30:00
75.72,2023-04-28 14:00:00
69.64,2023-04-28 14:30:00
68.14,2023-04-28 15:00:00
79.38,2023-04-28 15:30:00
82.87,2023-04-28 16:00:00
81.19,2023-04-28 16:30:00
86.19,2023-04-28 17:00:00
101.42,2023-04-28 17:30:00
149.22,2023-04-28 18:00:00
143.7,2023-04-28 18:30:00
122.5,2023-04-28 19:00:00
129.51,2023-04-28 19:30:00
105.19,2023-04-28 20:00:00
109.14,2023-04-28 20:30:00
141.0,2023-04-28 21:00:00
146.46,2023-04-28 21:30:00
148.18,2023-04-28 22:00:00
160.56,2023-04-28 22:30:00
152.86,2023-04-28 23:00:00
111.2,2023-04-28 23:30:00
160.68,2023-04-29 00:00:00
149.73,2023-04-29 00:30:00
144.13,2023-04-29 01:00:00
150.26,2023-04-29 01:30:00
150.06,2023-04-29 02:00:00
148.52,2023-04-29 02:30:00
151.56,2023-04-29 03:00:00
144.89,2023-04-29 03:30:00
135.81,2023-04-29 04:00:00
128.54,2023-04-29 04:30:00
140.47,2023-04-29 05:00:00
114.91,2023-04-29 05:30:00
128.37,2023-04-29 06:00:00
146.74,2023-04-29 06:30:00
127.57,2023-04-29 07:00:00
147.41,2023-04-29 07:30:00
142.62,2023-04-29 08:00:00
130.35,2023-04-29 08:30:00
122.48,2023-04-29 09:00:00
124.88,2023-04-29 09:30:00
123.96,2023-04-29 10:00:00
130.21,2023-04-29 10:30:00
97.65,2023-04-29 11:00:00
91.33,2023-04-29 11:30:00
105.47,2023-04-29 12:00:00
133.85,2023-04-29 12:30:00
134.36,2023-04-29 13:00:00
125.13,2023-04-29 13:30:00
107.83,2023-04-29 14:00:00
115.39,2023-04-29 14:30:00
118.86,2023-04-29 15:00:00
128.13,2023-04-29 15:30:00
127.98,2023-04-29 16:00:00
131.23,2023-04-29 16:30:00
149.95,2023-04-29 17:00:00
151.08,2023-04-29 17:30:00
155.28,2023-04-29 18:00:00
145.4,2023-04-29 18:30:00
119.97,2023-04-29 19:00:00
128.78,2023-04-29 19:30:00
128.79,2023-04-29 20:00:00
